brand,caption,post_date,y,sale_date,sale_discount,sitewide,likesCount,commentsCount,url,event
boody,"DAY 4 | What's in my garbage? 
​
​Your challenge:
Let's conduct a bin audit! Our own bin is a good starting point for seeing where we can make some eco swaps.

How: 
1. Get some reusable gloves on and open up your bin.
2. Separate distinct groups of rubbish while sorting. 
3. Draw up a table and record the waste you find. Make notes on the category of waste and weight/volume.

If you notice too many: 
Plastic wrappers + bottles → Use a reusable water bottle
​
Clothing tags + textile waste → Donate clothes or thrift!

Takeaway containers → Eat in at the restaurant or challenge yourself to cook more at home!",03-07-2022,0,,,0,69,1,https://www.instagram.com/p/CfkZf5NvFWw/,
boody,"It's not too late to join.
​Challenge yourself this Plastic Free July®! 🌏💚
​
With daily challenges & exclusive giveaways, you wouldn't want to miss it. Link in our bio!
​
​#plasticfreejuly #pfj2022 #pfj #plasticfreeliving",01-07-2022,0,,,0,85,4,https://www.instagram.com/p/CfdJ70ZPIrn/,
boody,"DAY 2 + 3 | Create a zero-waste car kit

Your challenge:
Let's create a zero-waste car kit. This way we have the tools we need to make eco-friendly decisions. There are no excuses!

(If you don't own a car, this kit can also come in handy if you keep it at the office!)

What you need:
- A cardboard box 
- For your grocery run → Reusable bags + produce bags 
- For eating out → Reusable cutlery set + coffee cup
- For multi-use purposes → 2-3 glass jars

How:
- Put everything into the cardboard box, put it into your car and voila!

#pfj #plasticfreejuly #pfj2022 #boody #sustainableliving #plasticfreeliving",01-07-2022,0,,,0,768,24,https://www.instagram.com/p/CffQXJmjWR6/,
boody,"Our highly anticipated Plastic Free July® 2022 is back! 
Join our FB community and challenge yourself. ​
​Link in bio. 💚",30-06-2022,0,,,0,43,2,https://www.instagram.com/p/CfbYnx3Pa8o/,
boody,"Plastic Free July Q&A with Ellie, Founder of @goforzero_au 💚🌏🌱

Thank you to everyone who tuned in for our Instagram Live!

To enter our weekly giveaways, join our FB community and participate in the upcoming PFJ challenges. Link in bio! 💚

#pfj #plasticfreejuly #pfj2022 @plasticfreejuly",30-06-2022,0,,,0,36,4,https://www.instagram.com/p/CfbMUdMD0ny/,
boody,"DAY 1 | Never use plastic bags again

Your challenge:
Let's aim to stop forgetting and buying more reusable bags.
Start using the ones we already own!
​
Why:
If you're anything like us, we collect these bags and often we don't use them as much as we should.
​
How:
1. Collect all the reusable bags you own.
​
2. Stash them in several places you frequent- like your car, office, partner's house and your front door. Make it a rule that these bags do not leave their designated areas!
​
#boody #plasticfreejuly #pfj2022 #pfj #plasticfreeliving",30-06-2022,0,,,0,142,12,https://www.instagram.com/p/Cfcr_LDPPDu/,
boody,"Launching Plastic Free July® 2022 tonight with a special Instagram Live Q&A with Ellie, Founder of @goforzero_au 💚🌏🌱

Join us tonight on the @boody Instagram at 7:00PM AEST. 

@plasticfreejuly #plasticfreejuly #pfj2022 #pfj #plasticfreeliving #goforzero",30-06-2022,0,,,0,49,4,https://www.instagram.com/p/CfatpTGLk-f/,
boody,"How comfy? So comfy. We designed a hoodie that's relaxed and easy to wear, perfect for those WFH days or when you're on-the-go.
​
Tap to shop our Weekend Pullover Hoodie. 🌱",29-06-2022,0,,,0,65,9,https://www.instagram.com/p/CfYzHSiPzCO/,
boody,"Just three more days to go until we kickstart our annual Plastic Free July®. 🌎

​Are you up for the challenge? Join via link in bio.

#plasticfreejuly #plasticfreeliving #plasticfreejuly2022",28-06-2022,0,,,0,62,4,https://www.instagram.com/p/CfVjcduvghs/,
boody,"So lush and green. 🌏💚
​Image: @itslemonwater",27-06-2022,0,,,0,60,1,https://www.instagram.com/p/CfUzaSePy9e/,
boody,"@tashsefton wears our Long Jumpsuit in Black. 
​Jumpsuits are so fun and versatile to style. Layer a t-shirt underneath if you need extra warmth! 💚",27-06-2022,0,,,0,120,11,https://www.instagram.com/p/CfTUrtrPW8O/,
boody,"BRB manifesting a garden just like this 🌱
​Image: @truckfurniture",26-06-2022,0,,,0,80,2,https://www.instagram.com/p/CfP3-ASPE2S/,
boody,"Classic, comfy and crafted in organic bamboo 🖤 
​@kayleighcooper wears our Shaper Crop Bra and Full Briefs in Black.",24-06-2022,0,,,0,120,7,https://www.instagram.com/p/CfLzrPkvN2D/,
boody,"Did you know our bamboo is thermoregulating? 
​That means you'll feel warm on winter days and cool when it's hot.",24-06-2022,0,,,0,59,6,https://www.instagram.com/p/CfNN4bZvu-j/,
boody,Our Goodnight Sleep Long Sleeve Set is so soft and comfy. We bet you'll be staying in it all day. ​@michelly_1017,23-06-2022,0,,,0,126,9,https://www.instagram.com/p/CfI8mKZPvqX/,
boody,"Our Plastic Free July® Community Challenge is back for 2022! 🌎

​This year we are going BIGGER and BETTER. 
​Are you up for the challenge? Join via link in bio.

#plasticfreejuly #plasticfreeliving #plasticfreejuly2022",21-06-2022,0,,,0,108,7,https://www.instagram.com/p/CfEIS5XP-_8/,
boody,"Made to mould to your body and fit effortlessly. 
​@mimielashiry wears our Shaper Crop Bra and Boyleg Briefs in Nude 4. 

Photo: @jacksonloria",20-06-2022,0,,,0,96,7,https://www.instagram.com/p/CfBXmUuvH0O/,
boody,"Our Ribbed Seamless Bra features a soft scoop back and wide underband for support. 🤎 
​
​We love wearing it as a base for layering or alone as a crop top in the warmer months.",19-06-2022,0,,,0,173,10,https://www.instagram.com/p/Ce-m0TZPvb0/,
boody,"Designed for all-day comfort. With a soft, ribbed and seamfree waistband that sits comfortably on your skin. 
​
​#ethicalfashion #ecofriendly #organic #ecofashion #sustainablefashion #sustainableliving #sustainablymade #organicbamboo",17-06-2022,0,,,0,180,6,https://www.instagram.com/p/Ce5k0y_vaOn/,
boody,Did you know? It's the coldest start to winter in more than 100 years. Yep. We're definitely feeling the chills. ❄️,17-06-2022,0,,,0,77,2,https://www.instagram.com/p/Ce7ErFOPfOb/,
boody,"Mindfully made and crafted with bamboo. 
​@​amydiagne____ in our LYOLYTE® range.
​
​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #sustainablymade #organic #organicbamboo",16-06-2022,0,,,0,141,8,https://www.instagram.com/p/Ce3SKFRPHoL/,
boody,"Comfy and stylish? Our specialty. 💚
​Boody on @alexandrastenring
​
​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #sustainablymade #organic #organicbamboo",15-06-2022,0,,,0,135,2,https://www.instagram.com/p/Ce0ukvEvDZB/,
boody,"When we say ""one more plant"", THIS is what we mean. 🌱
​
​Image: @present.paradise",14-06-2022,0,,,0,192,1,https://www.instagram.com/p/Cexx644vkmV/,
boody,"Let's make a Matcha Latte 🍵 
​Did you know matcha is high in antioxidants and boosts brain function?",12-06-2022,0,,,0,182,1,https://www.instagram.com/p/Cer0OKrvS9G/,
boody,"How to make a Matcha Latte 🍵 

Ingredients: 
 1 1/2 teaspoons matcha powder
 1 tablespoon hot water
 3/4 cup hot oat milk

Steps: 
1. Add 1 1/2 teaspoons of matcha powder into a bowl.
2. Add 1 tablespoon of hot water. We recommend 80°C for optimal taste.
3. Whisk until there are no clumps. (We recommend using a matcha whisk)
4. Add matcha to the hot oat milk and mix well. Enjoy! 💚",12-06-2022,0,,,0,367,16,https://www.instagram.com/p/Cer59lFj5Jd/,
boody,For the comfort seekers. For the mindful. For the planet. 🌏 @_baileyw,11-06-2022,0,,,0,201,4,https://www.instagram.com/p/Cepci_vPG0B/,
boody,"The world is quiet here.
​Photo by @asrosenvinge",10-06-2022,0,,,0,115,3,https://www.instagram.com/p/CenNTDRPFY8/,
boody,"@annaheinrich1 looking super comfy. ☁️ 
​
​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #sustainablymade #organic #organicbamboo",09-06-2022,0,,,0,272,6,https://www.instagram.com/p/Cek-dZFvLSC/,
boody,"Happy #WorldOceansDay! 🌊 
​
Our oceans are our life source. It supports humanity’s sustenance and that of every other organism on earth. 
​
​Let us know down below- why do you love the ocean?",08-06-2022,0,,,0,126,9,https://www.instagram.com/p/Cehh4KJvEGK/,
boody,"Team Mist 🌫 or Team Storm? ⚡
​️ 
​Let us know in the comments!
​
​#boody #sustainability #ecounderwear #earthfriendly #sustainablebrand #ethicalclothingaustralia #ecofriendly",07-06-2022,0,,,0,249,22,https://www.instagram.com/p/CegESBuvMwh/,
boody,"Don't mind us. Just some vegetables in the coolest bag ever. Wait, does this count as a bum bag?! 👀
​
​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo",06-06-2022,0,,,0,116,9,https://www.instagram.com/p/CecYQSfP8bY/,
boody,I LIKE TO SEE YOU WIGGLE WIGGLE FOR SURE 🎶,06-06-2022,0,,,0,127,4,https://www.instagram.com/p/CechrfpDx76/,
boody,"Today is #WorldEnvironmentDay 🌏💚
​We have #OnlyOneEarth. Let's take care of it.",05-06-2022,0,,,0,110,4,https://www.instagram.com/p/CeZzjRNvGHg/,
boody,"🌎 Happy World Environment Day 🌎

Today we're donating 100% of profits to the @janegoodallau when you purchase a Cosy Knit Wrap.
​
​Campaign starts 7am, 5th of June 2022 AEDT and ends 11.59pm 5th of June 2022 AEDT.
​
This campaign is valid on the Cosy Knit Wrap in all colours including Black, Dusty Pink, Storm and Dove.
​ 
​This campaign is valid for our community in Australia only. 100% of the profits made will go to The Jane Goodall Institute Australia.",04-06-2022,0,,,0,230,15,https://www.instagram.com/p/CeZe2JlBNc4/,
boody,"We may be biased, but we think our planet is pretty neat. 🌏💚
​Image: @super.italy",04-06-2022,0,,,0,251,9,https://www.instagram.com/p/CeXvhIwvfLd/,
boody,"Ready to get moving? We've got you. 👟
​Introducing our new and improved sock range in your favourite signature fabric.",03-06-2022,0,,,0,95,3,https://www.instagram.com/p/CeVHHSxD3Fa/,
boody,"We believe in delivering the ultimate comfort. 
​Not just for you, but for the planet too. 🌏",02-06-2022,0,,,0,186,5,https://www.instagram.com/p/CeTEMqMvvfy/,
boody,"We're @bcorpanz certified because we care. 
​
Being B Corp certified isn’t just a check box for us. 
​
​It's a continuous journey that's measured every three years which allows us to continuously work towards being even better.
​
​#bcorpcertification #bcorp #ecofriendly #sustainability #organicbamboo #bamboounderwear",01-06-2022,0,,,0,97,1,https://www.instagram.com/p/CeQpjCGP-tO/,
boody,"[GIVEAWAY IS NOW CLOSED] WELLNESS GIVEAWAY ! ALERT !
We have teamed up with some of our favourite brands to help guide you along your path towards optimum wellness, self care and mindful living. Sometimes we just need a little reminder to slow down everyone once in a while!
Enter for your chance to win a wellness pack valued at over $1900 to ensure you're taking care of yourself.

THE LUCKY WINNER WILL TAKE HOME:
- @maat_world - 1 x gift MAAT valued at $129
- @by.billie - $250 online voucher
- @dk.active - $250 online voucher
- @zahliisleep - $250 online voucher
- @boody - $200 online voucher
- @tidha_official - $200 online voucher
- @rowsievain - $150 online voucher
- @gelproaustralia - $150 online voucher
- @briwokjewellery - $150 online voucher
- @leanbeanfitnessau - A 6 month membership on Virtual Lean Bean Fitness valued at $120
- @careen.us - 1 x Body Scrub

TO ENTER, SIMPLY...
1. Like this giveaway post
2. Tag a friend, the more tags the more chances to win! (1 tag = 1 entry)
3. Follow @maat_world @by.billie @boody @dk.active @zahliisleep @tidha_official @rowsievain @gelproaustralia @briwokjewellery  @leanbeanfitnessau @careen.us (you must follow all brands to enter!)
4. For an extra entry, share this post to your stories and tag us!

Winner will be announced Wednesday the 8th of June at 7 PM on Instagram.
This giveaway is not affiliated with Instagram. Good luck!",01-06-2022,0,,,0,298,482,https://www.instagram.com/p/CeQP2ytjQgD/,
boody,Comfy and timeless. @katewas_ 🤎,31-05-2022,0,,,0,155,12,https://www.instagram.com/p/CeOCrrUv8oc/,
boody,"Behind the scenes at our Men’s Sleepwear shoot 💚

#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #sustainablymade #organic #organicbamboo",29-05-2022,0,,,0,100,7,https://www.instagram.com/p/CeKS1GMjW_V/,
boody,"Lazy Sundays are for board games.♟️
​
​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo",29-05-2022,0,,,0,57,0,https://www.instagram.com/p/CeIS6JlLq6B/,
boody,"Rest is important for better mental health, increased concentration, a healthier immune system, reduced stress, improved mood and a better metabolism. All the good stuff.",28-05-2022,0,,,0,120,2,https://www.instagram.com/p/CeFt9iqDxxo/,
boody,"How comfy? So comfy. Introducing our Men's Sleepwear. Soft, thermoregulating and breathable. You'll never want to take them off. Ever.",27-05-2022,0,,,0,96,3,https://www.instagram.com/p/CeE_5ToP1w4/,
boody,The cutest lil' stack you ever did see. 👀🤎,26-05-2022,0,,,0,537,28,https://www.instagram.com/p/CeCagLzPLFo/,
boody,"Today is another opportunity to live with intention. 
Beautiful image from @rengilbert 💚",25-05-2022,0,,,0,120,1,https://www.instagram.com/p/Cd9ubqSPSgh/,
boody,"First meal of the day. Let's nourish the body. 🌱
​How do you prefer your breakfast? Savoury or sweet?",25-05-2022,0,,,0,81,1,https://www.instagram.com/p/Cd_5E39vBx7/,
boody,Who doesn't love a matching set? So easy and comfy for those WFH days or catch-ups with loved ones. 💚,23-05-2022,0,,,0,90,3,https://www.instagram.com/p/Cd4VE1Nv4d2/,
boody,"Life is too short. Buy more house plants. 🌱💚
​
​Image: @keiko1204_greenlife",23-05-2022,0,,,0,99,2,https://www.instagram.com/p/Cd6sSW_vv9Y/,
boody,"Earthy tones and plants, a match made in heaven. 🤎 
​
​Image: @itslemonwater",21-05-2022,0,,,0,131,3,https://www.instagram.com/p/Cd1rTQbPWhG/,
boody,"Introducing our Downtime Collection. Comfy and easy, so you’re set for the day.",20-05-2022,0,,,0,73,4,https://www.instagram.com/p/CdzATzwPYAV/,
boody,It's never too early to get comfy. Especially when it's Friday... what are your plans for the weekend? Let us know below 💚,20-05-2022,0,,,0,63,3,https://www.instagram.com/p/CdwlIQLPQfl/,
boody,"Need some weekend tunes? Check out our Downtime playlist!🎵 

Link in our stories.",20-05-2022,0,,,0,54,3,https://www.instagram.com/p/Cdy-XzvDU5N/,
boody,Is it the weekend yet? @rozalia_russian wears the Padded Shaper Crop Bra. Big comfy chic energy 🤎,19-05-2022,0,,,0,194,12,https://www.instagram.com/p/CduGKA1Pp0n/,
boody,"It's normal to feel a bit lost sometimes. 
Whenever you feel overwhelmed, take a break, listen to your body and take it slow.",19-05-2022,0,,,0,174,1,https://www.instagram.com/p/CduvCgKPWGs/,
boody,"""While it may not seem like much at the checkout, your decision to choose sustainable and ethically made products can help."" - Dr Jane Goodall and @janegoodallau 

If everyone can start making small changes wherever they can, imagine the impact we can have on our world. 

Sustainability can be a slow journey, but starting is the first step.",16-05-2022,0,,,0,193,2,https://www.instagram.com/p/CdoyCblP8zV/,
boody,"Who is Dr Jane Goodall? 

She’s the Founder of the Jane Goodall Institute, an Ethologist and a UN Messenger of Peace. 🌏",16-05-2022,0,,,0,122,5,https://www.instagram.com/p/CdmSEblP2ZY/,
boody,"Comfortable for you and the planet. 🌏

Start wearing the Official Underwear of the Entire Planet™",14-05-2022,0,,,0,215,10,https://www.instagram.com/p/CdjpflfPR4B/,
boody,"Meet the cast from our latest campaign, The Official Underwear of the Entire Planet™ 💚 
​
​Go check out our Reels for more behind the scenes content. (P.S. they feature these lovely humans!)",13-05-2022,0,,,0,231,19,https://www.instagram.com/p/Cdg6rK8PFvY/,
boody,"Behind the scenes from our campaign, Official Underwear of the Entire Planet™ 💚🌏🌱

#boody #sustainability #ecounderwear #earthfriendly #planetfriendly #bamboounderwear",13-05-2022,0,,,0,278,15,https://www.instagram.com/p/CdfQE36D5Tx/,
boody,"Here's why you should get Boody on your body. 
​
- Made with organically grown bamboo
​- Thermoregulating and hypoallergenic 
​- Moisture-wicking
​- Soft and breathable 
​
​We're underwear the world wants you to wear. 💚🌎🌱",12-05-2022,0,,,0,77,3,https://www.instagram.com/p/CdccRtrPmNS/,
boody,"Have you spotted us in the wild? 👀

First, we were on TV, now we're on billboards with world renowned environmentalist Dr Jane Goodall and @janegoodallau. We are so proud! 💚🌏🌱",11-05-2022,0,,,0,216,5,https://www.instagram.com/p/CdZ2oRgv9QN/,
boody,"In case you need a reminder, every time you’ve bought Boody you have made an earth-friendly impact. 🌏💚

If you haven't tried Boody yet, let us tell you that we’re more than just a product. Your purchase is more than just a number. 

We believe in delivering the ultimate comfort, not just for you but the planet too.

We're underwear the world wants you to wear. 

Official Underwear of the Entire Planet™",10-05-2022,0,,,0,69,7,https://www.instagram.com/p/CdZTgbRvc6W/,
boody,"WE'RE ON TV! 📺

Did you spot us on @theprojecttv last night with Dr Jane Goodall and the @janegoodallau ? 

We’re so proud to introduce our partnership with world renowned environmentalist Dr Jane Goodall and @janegoodallau. 🌏💚🌱

We're The official Underwear of the Entire Planet™",10-05-2022,0,,,0,177,30,https://www.instagram.com/p/CdXXkAyDI6K/,
boody,"Making our world just a little bit better, is as easy as changing your underwear.

Discover our campaign, The Official Underwear of the Entire Planet™ via IG Stories. 💚🌏🌱",09-05-2022,0,,,0,101,3,https://www.instagram.com/p/CdU9f_nPRAm/,
boody,"You might already know this but in case you need a reminder, every time you’ve bought Boody you have made an earth-friendly impact.
​
We’re more than just a product and your purchase is more than just a number. 
​
​We believe in delivering the ultimate comfort, not just for you but the planet too.
​
🌏 Start wearing The Official Underwear of the Entire Planet™ 🌏",09-05-2022,0,,,0,104,7,https://www.instagram.com/p/CdUiyhgvIRR/,
boody,"You might already know this but in case you need a reminder, every time you’ve bought Boody you have made an earth-friendly impact.
​
We’re more than just a product and your purchase is more than just a number. 
​
​We believe in delivering the ultimate comfort, not just for you but the planet too.
​
🌏 Start wearing The Official Underwear of the Entire Planet™ 🌏",09-05-2022,0,,,0,95,2,https://www.instagram.com/p/CdUgTh4PGBe/,
boody,"🌎 Introducing our partnership with world renowned environmentalist Dr Jane Goodall and @janegoodallau. 🌎

You might already know this but in case you need a reminder, every time you’ve bought Boody you have made an earth-friendly impact.

We’re more than just a product and your purchase is more than just a number. We believe in delivering the ultimate comfort, not just for you but the planet too.

Enjoy our campaign, The Official Underwear of the Entire Planet™ 💚🌏🌱",09-05-2022,0,,,0,311,24,https://www.instagram.com/p/CdU9o38DP8p/,
boody,"The Jane Goodall Institute @janegoodallau, aims to make a difference for all living things through conservation, research and education. We’re proud to be supporting the institute in the launch of our Official Underwear of the Entire Planet campaign.

Discover The Official Underwear of the Entire Planet™ campaign via IG Stories. 💚🌎🌱",09-05-2022,0,,,0,116,5,https://www.instagram.com/p/CdU-IpAv546/,
boody,"🌎 Start wearing The Official Underwear of the Entire Planet™ 🌎

Sustainability is a journey. Not a destination and it isn't easy but it is important. 

Making our world just a little bit better, is as easy as changing your underwear.

We’re proud to introduce our partnership with world renowned environmentalist Dr Jane Goodall and @janegoodallau.

We’re underwear the world want’s you to wear. 

We're The Official Underwear of the Entire Planet™ 💚🌏🌱",09-05-2022,0,,,0,654,53,https://www.instagram.com/p/CdUfa_SP06j/,
boody,"How comfy? So comfy. 
​
Tap to shop our Weekend Pullover Hoodie. 🌱
​
​​​​​​​​​​​​​​​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo",08-05-2022,0,,,0,59,0,https://www.instagram.com/p/CdSxe5uvtgU/,
boody,"Feel good, feeling good. 💚🌎🌱
​
​Nude 4 as seen on @michelle.in.a.coconutshell
​
​​​​​​​​​​​​​​​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo",08-05-2022,0,,,0,121,1,https://www.instagram.com/p/CdSN4KOj9JW/,
boody,"A gentle reminder. ✨
​
​​​​​​​​​​​​​​​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo
​
​
​",08-05-2022,0,,,0,273,8,https://www.instagram.com/p/CdSbmhXjWF_/,
boody,"Morning Boody community. 
​
​We hope you have a great day. 🌱🌎💚
​
​​​​​​​​​​​​​​​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo",07-05-2022,0,,,0,85,0,https://www.instagram.com/p/CdRf5DyvlXP/,
boody,"🌎💗
​
​​​​​​​​​​​​​​​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo",07-05-2022,0,,,0,260,2,https://www.instagram.com/p/CdRnIQZvWWG/,
boody,"Comfy for you and the planet too. 🌎
​
​ ​​​​​​​​​​​​​​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo
​",07-05-2022,0,,,0,57,0,https://www.instagram.com/p/CdPV51-vk3X/,
boody,"We love seeing @joannvdherik wearing our classic organically grown bamboo underwear in Nude 6. 🌱🌎💚
​
​​​​​​​​​​​​​​​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo",07-05-2022,0,,,0,153,3,https://www.instagram.com/p/CdPwFZVLmuS/,
boody,"Comfy looks like this. 
​
​Tap to shop our Ribbed Seamless Bra and Sleep Shorts in Dove. 
​
​​​​​​​​​​​​​​​​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo",06-05-2022,0,,,0,60,1,https://www.instagram.com/p/CdO3-wcv1zw/,
boody,"Morning Boody community.
​
​Comment below what you are up to today? 
​
​​​​​​​​​​​​​​​​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo",06-05-2022,0,,,0,54,2,https://www.instagram.com/p/CdO8VtNPjzm/,
boody,"Soft and breathable sleepwear crafted in organically grown bamboo. 
​
​So comfy, you'll be wearing them all day. 
​
As seen on @vialiv.
​
​​​​​​​​​​​​​​​​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo
​",06-05-2022,0,,,0,207,7,https://www.instagram.com/p/CdPERU9PhTR/,
boody,"Discover our new LYOLYTE® Ribbed High Leg Brief in Mist. As seen on @​amydiagne____.
​
​​​​​​​​​​​​​​​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo",02-05-2022,0,,,0,115,3,https://www.instagram.com/p/CdDEUXMvNWU/,
boody,"@katewas_ wears our comfy Short Romper at home. Tap to shop. 💚🌎🌱
​
​​​​​​​​​​​​​​​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo
​",01-05-2022,0,,,0,85,2,https://www.instagram.com/p/CdAuNacv4Zp/,
boody,"Boody tips. 
​
​Comment below any other countertop vs. fridge recommendations. 
​
​​​​​​​​​​​​​​​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo",30-04-2022,0,,,0,261,2,https://www.instagram.com/p/Cc9NktavJyT/,
boody,"That kind of day...
​
​​​​​​​​​​​​​​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo",26-04-2022,0,,,0,90,4,https://www.instagram.com/p/CczDfxYvxt-/,
boody,"A lazy Monday in our Athleisure Sweat Short. 🌱
​
​​​​​​​​​​​​​​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo",25-04-2022,0,,,0,108,0,https://www.instagram.com/p/CcwcGcJPrUR/,
boody,"@downsyndrome_queen wears our Sleepwear Set in Dusty Pink. 💤
​
​​​​​​​​​​​​​​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo
​",23-04-2022,0,,,0,859,14,https://www.instagram.com/p/CctjLrFvRGi/,
boody,"Comfy looks on you @dinabroadhurst. Wearing our Shaper Crop Bra in Nude 4. 
​
​​​​​​​​​​​​​​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo",22-04-2022,0,,,0,102,1,https://www.instagram.com/p/Ccq-5okvXGb/,
boody,"Stop showing off Nude 2. 🌱💚🌎
​
​Image via @theessentialsclub
​
​​​​​​​​​​​​​​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo",21-04-2022,0,,,0,103,8,https://www.instagram.com/p/CcnQTEPPDYZ/,
boody,"Our Padded Shaper Crop Bra on @natttybee = 🤎🤎🤎
​
​​​​​​​​​​​​​​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo",21-04-2022,0,,,0,93,0,https://www.instagram.com/p/CcnDxWLrEzv/,
boody,"Did you know that skin is our largest organ? 
​
​​​​​​​​​​​​​​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo",21-04-2022,0,,,0,101,2,https://www.instagram.com/p/Ccml7VyLXIT/,
boody,"🌎 Happy World Earth Day! 🌎
​
​​​​​​​​​​​​​​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo
​
​",21-04-2022,0,,,0,432,17,https://www.instagram.com/p/CcoPrWivJQ2/,
boody,"#FashionRevolutionWeek (Monday 18th - Sunday 24th April 2022) is the time when we come together as a global community to create a better fashion industry. We are committed to transparency about our supply chain progress and believe our community has the right to ongoing information about our social and environmental responsibility. 

Thank you to our team who make our clothes, your clothes. Learn more in our stories. #whomademyclothes #imadeyourclothes @fash_rev_ausnz

#naturalbeauty #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo #EveryBoody",18-04-2022,0,,,0,361,4,https://www.instagram.com/p/CceNuOjhtgA/,
boody,"Real bodies. 
​
​This is @taylormairangi wearing our LYOLYTE® collection. 
​
​​​​​​​​​​​​​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo
​",17-04-2022,0,,,0,507,11,https://www.instagram.com/p/Ccbpwp8BRiI/,
boody,"Meet the Boody team. 🌎
​
​This is Lucy, our eCommerce & Digital Marketing Manager. 
​
​Lucy loves
​🌱 A morning cardio session before work wearing our Motivate collection (pictured)
​🌱 Using our team #BoodyBeats channel to play her curated playlists in the office 
​🌱 Ensuring you have the best Boody online customer experience
​
​​​​​​​​​​​​​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo
​",16-04-2022,0,,,0,201,4,https://www.instagram.com/p/CcZEboNhEPC/,
boody,"Add Boody to your daily t-shirt rotation. @thefashionbum wears our Boyfriend T-Shirt in White. 💚🌎🌱
​
​​​​​​​​​​​​​​#ethicalfashion #ecofriendly #ecofashion #sustainablefashion #sustainableliving #ethicalclothingaustralia #sustainablymade #organic #organicbamboo
​",15-04-2022,0,,,0,132,1,https://www.instagram.com/p/CcWrD9ZhubT/,
