ds,yhat
2018-07-07,0.007105970235093867
2018-07-08,0.0002616547319965199
2018-07-09,0.029821313366740904
2018-07-10,0.017079327044739263
2018-07-11,0.026429575742341675
2018-07-12,0.01514531917098658
2018-07-13,0.018427349668001906
2018-07-14,0.007219901187542931
2018-07-15,-0.006011273359991892
2018-07-16,0.019867529612269674
2018-07-17,0.005752531559507944
2018-07-18,0.015452302265247866
2018-07-19,0.005605593558133322
2018-07-20,0.010841412560911413
2018-07-22,-0.00974527170704053
2018-07-23,0.01759407239819274
2018-07-24,0.0045125340525830285
2018-07-25,0.014782318844185752
2018-07-26,0.004990546907388025
2018-07-27,0.00968001431543673
2018-07-28,-0.0007522733614102215
2018-07-29,-0.014212496765510126
2018-07-30,0.010276904714195505
2018-07-31,-0.006315087386610947
2018-08-01,0.0001069082611790742
2018-08-02,-0.013358134051389529
2018-08-03,-0.011509285430482144
2018-08-04,-0.023234192977464933
2018-08-06,-0.007760525505162855
2018-08-07,-0.018065286301777124
2018-08-08,-0.0029208284297602667
2018-08-09,-0.005981168920266969
2018-08-10,0.0068140129138804925
2018-08-11,0.005180314136462671
2018-08-13,0.03260025126948857
2018-08-14,0.02195547013049459
2018-08-15,0.031924157508070095
2018-08-16,0.019207441102003488
2018-08-17,0.018906426650233215
2018-08-18,0.002356538415000181
2018-08-20,0.0025412388864189867
2018-08-21,-0.016477931561712823
2018-08-22,-0.009420397476235472
2018-08-23,-0.018980866799082237
2018-08-24,-0.010319239497040313
2018-08-25,-0.013219012976954691
2018-08-26,-0.016242776900987074
2018-08-27,0.020517916536682106
2018-08-28,0.016669193572414837
2018-08-29,0.03481130733885524
2018-08-30,0.03060026435557975
2018-08-31,0.03803014134957686
2018-09-01,0.027401772633083122
2018-09-02,0.011153576129320716
2018-09-03,0.030959556971178984
2018-09-04,0.008689879222888799
2018-09-05,0.009369917290015286
2018-09-06,-0.009113209228241038
2018-09-07,-0.0110453611282915
2018-09-08,-0.025147027072447085
2018-09-09,-0.03885246561601021
2018-09-10,-0.011187931670661944
2018-09-11,-0.0216622990670825
2018-09-12,-0.007062961601716819
2018-09-13,-0.011451540299009183
2018-09-14,-0.0008986615081186264
2018-09-15,-0.005492219709739402
2018-09-16,-0.013448457657164164
2018-09-17,0.016070044253317945
2018-09-18,0.004013164136539942
2018-09-19,0.014502185008389144
2018-09-20,0.004626197753256395
2018-09-21,0.009477813104580571
2018-09-22,-6.358768651926194e-05
2018-09-23,-0.011593997904259103
2018-09-24,0.015927359102506623
2018-09-25,0.0032554652651938945
2018-09-26,0.014015756035882447
2018-09-27,0.004652036793780836
2018-09-28,0.009634072128959833
2018-09-29,-0.0006033204283950556
2018-09-30,-0.01381439990390839
2018-10-01,0.011208743196567686
2018-10-02,-0.0043226734025015355
2018-10-03,0.0038595432126467674
2018-10-04,-0.007117768067861811
2018-10-05,-0.002220023208948093
2018-10-06,-0.010702721427672809
2018-10-07,-0.020351564754950695
2018-10-08,0.009652707008850778
2018-10-09,-0.00016599405434054165
2018-10-10,0.013597161554942708
2018-10-11,0.007192357601794385
2018-10-12,0.014934655104992254
2018-10-13,0.007149550990942279
2018-10-14,-0.003980704661960712
2018-10-15,0.022728532597596107
2018-10-16,0.008494458933166554
2018-10-17,0.01760562371306568
2018-10-18,0.0072071528155609405
2018-10-19,0.012334726103223972
2018-10-20,0.0037060817026668847
2018-10-21,-0.006522499279427271
2018-10-22,0.022384760591720097
2018-10-23,0.010858265677193949
2018-10-24,0.022223071600316953
2018-10-25,0.012692188165219054
2018-10-26,0.016615269088838723
2018-10-27,0.004447869995546888
2018-10-28,-0.03333111125494767
2018-10-29,-0.033111624233568775
2018-10-30,-0.030703638881358197
2018-10-31,-0.017020557177620375
2018-11-01,-0.04438858833733134
2018-11-02,-0.004090794241186996
2018-11-03,-0.023363501064446783
2018-11-04,-0.057647808736380465
2018-11-05,-0.03195289197088436
2018-11-06,-0.004627655145085243
2018-11-07,0.1339530947780124
2018-11-08,0.004806881798586159
2018-11-09,0.025108635433794338
2018-11-10,0.0441769696442429
2018-11-12,0.04809746318823386
2018-11-13,-0.022522262463887083
2018-11-14,-0.05911627272789716
2018-11-15,-0.039403268676243025
2018-11-16,-0.014331802308048234
2018-11-17,0.00257632742958011
2018-11-18,0.4505908993559785
2018-11-19,0.3354160929665354
2018-11-20,-0.03424423589829948
2018-11-21,0.03414975040177775
2018-11-22,-0.0557361575102997
2018-11-23,0.45026638195686525
2018-11-24,-0.10457481551050067
2018-11-25,0.05134596174514678
2018-11-26,0.008419972320200822
2018-11-27,-0.01992348494899209
2018-11-28,-0.005145577009859533
2018-11-29,0.007012351997590025
2018-11-30,0.006522743250303714
2018-12-01,-0.0074898449936889695
2018-12-02,-0.021418745984902312
2018-12-03,0.00674022940196301
2018-12-04,-0.0017432119207115718
2018-12-06,0.017720220644361327
2018-12-07,0.03454887277378876
2018-12-09,0.03206333808500107
2018-12-10,0.06258107354054375
2018-12-11,0.04734184906640307
2018-12-12,0.050003706816608755
2018-12-13,0.027918439669433134
2018-12-14,0.017199411667619274
2018-12-15,-0.009595740911851832
2018-12-16,-0.037949445022486816
2018-12-17,-0.03915006330938952
2018-12-18,0.022611943930112646
2018-12-19,0.015479833979029491
2018-12-20,-0.03390523857426898
2018-12-21,0.017526367854531797
2018-12-22,0.0764483490425264
2018-12-23,-0.1247464952159373
2018-12-24,0.4997962233540959
2018-12-25,0.39255924281436344
2018-12-26,0.6549524256739859
2018-12-27,-0.04950332956211167
2018-12-28,0.025624504025590297
2018-12-29,0.03464963892544112
