ds,yhat
2018-07-07,0.008785928271436752
2018-07-08,0.002312182008039278
2018-07-09,0.030740275770080743
2018-07-10,0.018322776869547922
2018-07-11,0.028926184247012647
2018-07-12,0.01607423314631541
2018-07-13,0.019945267033070452
2018-07-14,0.008921941344643967
2018-07-15,-0.0037786068940714405
2018-07-16,0.02109129190576922
2018-07-17,0.00734397350642842
2018-07-18,0.018236979499840295
2018-07-19,0.006659416410489989
2018-07-20,0.012241651272796562
2018-07-22,-0.008169362940610252
2018-07-23,0.01797363497975216
2018-07-24,0.005188953022609209
2018-07-25,0.01672111696328831
2018-07-26,0.0054049787944340285
2018-07-27,0.010755363469123857
2018-07-28,0.0005994339976158375
2018-07-29,-0.012228109607842302
2018-07-30,0.011352488347712556
2018-07-31,-0.004785369644513684
2018-08-01,0.00289258561343421
2018-08-02,-0.012271319082521437
2018-08-03,-0.010077565383338542
2018-08-04,-0.021929996363158035
2018-08-06,-0.00751165569128425
2018-08-07,-0.01759210260402616
2018-08-08,-0.0012452267250708344
2018-08-09,-0.005865403808230505
2018-08-10,0.007588144529009287
2018-08-11,0.006264762031608819
2018-08-13,0.03357341135083263
2018-08-14,0.02349548788989944
2018-08-15,0.03483592711537579
2018-08-16,0.020525598168212436
2018-08-17,0.02065253786460323
2018-08-18,0.004028036996608388
2018-08-20,0.0031653863431736085
2018-08-21,-0.015666147558359357
2018-08-22,-0.007458572971071385
2018-08-23,-0.018636591589402753
2018-08-24,-0.009370253999621467
2018-08-25,-0.012002664756809644
2018-08-26,-0.014354652173733594
2018-08-27,0.021575891694834995
2018-08-28,0.018283251041770993
2018-08-29,0.03778572824386355
2018-08-30,0.03196132194348188
2018-08-31,0.03978502564506372
2018-09-01,0.029031063848860002
2018-09-02,0.01294951535509468
2018-09-03,0.031402682057816086
2018-09-04,0.00925105090064635
2018-09-05,0.01102857744135777
2018-09-06,-0.009094304397190816
2018-09-07,-0.010403082969384601
2018-09-08,-0.02417249745533565
2018-09-09,-0.03709649420388782
2018-09-10,-0.010116461528980707
2018-09-11,-0.019868519343814783
2018-09-12,-0.003742076145095147
2018-09-13,-0.00959860071675136
2018-09-14,0.0014519308327062925
2018-09-15,-0.003220438202452707
2018-09-16,-0.011028373409927085
2018-09-17,0.017054520017073464
2018-09-18,0.004977835495751837
2018-09-19,0.016388026693143546
2018-09-20,0.0046785399948937436
2018-09-21,0.009964349731778087
2018-09-22,0.0005898937072591308
2018-09-23,-0.010286988222406684
2018-09-24,0.016465092949297846
2018-09-25,0.004471353175742982
2018-09-26,0.016745545602924863
2018-09-27,0.005917342107759618
2018-09-28,0.01140171733592862
2018-09-29,0.001078552145540099
2018-09-30,-0.012009922561810535
2018-10-01,0.011533911265100925
2018-10-02,-0.004070099593142195
2018-10-03,0.004987013527963496
2018-10-04,-0.007844408841054095
2018-10-05,-0.002489006907122543
2018-10-06,-0.010724141176632413
2018-10-07,-0.019577913212838804
2018-10-08,0.009851517089429176
2018-10-09,0.0009381470537147872
2018-10-10,0.016445011914532855
2018-10-11,0.008772554847868961
2018-10-12,0.017146106939620657
2018-10-13,0.009308801980771601
2018-10-14,-0.0017742462751582713
2018-10-15,0.023275949430260488
2018-10-16,0.008709686518581857
2018-10-17,0.018398662704545626
2018-10-18,0.005866273349047904
2018-10-19,0.011247655772286508
2018-10-20,0.002791015069098118
2018-10-21,-0.006554210877269131
2018-10-22,0.022040383450700102
2018-10-23,0.011834505505933728
2018-10-24,0.025459217605285776
2018-10-25,0.015198970239154914
2018-10-26,0.020218233569652518
2018-10-27,0.008292200606897823
2018-10-28,-0.026172688173352398
2018-10-29,-0.030999338537451588
2018-10-30,-0.03941536984309489
2018-10-31,-0.022589022542314673
2018-11-01,-0.04224844470650244
2018-11-02,-0.020566052165184583
2018-11-03,0.0029723692382124384
2018-11-04,-0.026243241387230436
2018-11-05,-0.036023291297252416
2018-11-06,-0.023110783310730056
2018-11-07,0.15249962912693288
2018-11-08,0.08033636426273354
2018-11-09,-0.013895512592862083
2018-11-10,0.06436809383849151
2018-11-12,0.1352174750160583
2018-11-13,-0.04905030024773912
2018-11-14,-0.03145649215639962
2018-11-15,-0.04408724832634982
2018-11-16,-0.004304799096097543
2018-11-17,0.02058224232531396
2018-11-18,0.4680165172567017
2018-11-19,0.3440434783351825
2018-11-20,-0.03931850529569104
2018-11-21,0.03302326113788839
2018-11-22,-0.05532536847209669
2018-11-23,0.46411675984631046
2018-11-24,-0.12676571465768763
2018-11-25,0.04927921092303342
2018-11-26,0.009492939146906692
2018-11-27,-0.008850009483242258
2018-11-28,-0.012592454953247165
2018-11-29,0.011285564379882526
2018-11-30,0.011369443840354258
2018-12-01,-0.002902879836248517
2018-12-02,-0.017083435897115227
2018-12-03,0.009090505311480907
2018-12-04,-2.507865208751202e-05
2018-12-06,0.017450281880079747
2018-12-07,0.034375526498309106
2018-12-09,0.03254831787640984
2018-12-10,0.062436395004022954
2018-12-11,0.048107031252058126
2018-12-12,0.05255592933528351
2018-12-13,0.029274066607556024
2018-12-14,0.019284874597517355
2018-12-15,-0.007428017786454842
2018-12-16,-0.0355524666491936
2018-12-17,-0.029989511065189062
2018-12-18,0.012411280730377755
2018-12-19,0.006936968601733886
2018-12-20,-0.027276691479877893
2018-12-21,0.02399454735877546
2018-12-22,0.033185723078072826
2018-12-23,-0.13278379934916718
2018-12-24,0.5184430274767198
2018-12-25,0.4330546173024826
2018-12-26,0.6466886071852807
2018-12-27,-0.06563199210117207
2018-12-28,0.039178503301847356
2018-12-29,0.03982926891635506
