y,snapshot,event,sitewide,discount
0,20180609031942,,0,
0,20180615132600,,0,
0,20180616035857,,0,
0,20180621150337,,0,
0,20180628110234,,0,
0,20180705130526,,0,
0,20180712091637,,0,
0,20180717202452,,0,
0,20180717203219,,0,
0,20180717203617,,0,
0,20180718024226,,0,
0,20180718163740,,0,
0,20180719065321,,0,
0,20180726020507,,0,
0,20180726025426,,0,
0,20180726074144,,0,
0,20180727041355,,0,
0,20180728043242,,0,
0,20180731062115,,0,
0,20180801135936,,0,
0,20180802020231,,0,
0,20180802123852,,0,
0,20180802152117,,0,
0,20180803080648,,0,
0,20180803091900,,0,
0,20180804163130,,0,
0,20180808195238,,0,
0,20180809030335,,0,
0,20180809042213,,0,
0,20180809134143,,0,
0,20180810093857,,0,
0,20180811201308,,0,
0,20180816033404,,0,
0,20180816051126,,0,
0,20180816164905,,0,
0,20180823035201,,0,
0,20180823051617,,0,
0,20180823162302,,0,
0,20180823163245,,0,
0,20180830041527,,0,
0,20180830053405,,0,
0,20180830144001,,0,
0,20180906045849,,0,
0,20180906064747,,0,
0,20180906162235,,0,
0,20180913053300,,0,
0,20180913072108,,0,
0,20180913120322,,0,
0,20180920055956,,0,
0,20180920075053,,0,
0,20180920103233,,0,
0,20180924011644,,0,
0,20180925183526,,0,
0,20180926164723,,0,
0,20180926164750,,0,
0,20180927062403,,0,
0,20180927085048,,0,
0,20180928075350,,0,
0,20181004073145,,0,
0,20181004092133,,0,
0,20181004130256,,0,
0,20181005122240,,0,
0,20181011083253,,0,
0,20181011101542,,0,
0,20181011105924,,0,
0,20181016202931,,0,
0,20181016202940,,0,
0,20181018091119,,0,
0,20181018105911,,0,
0,20181018111402,,0,
0,20181025092943,,0,
0,20181025104346,,0,
0,20181025104931,,0,
0,20181025185601,,0,
0,20181101101651,,0,
0,20181101120759,,0,
0,20181106025806,,0,
0,20181107223533,,0,
0,20181108084656,,0,
0,20181108111455,,0,
0,20181109050725,,0,
0,20181111115934,,0,
0,20181112144013,,0,
0,20181114014547,,0,
0,20181115114923,,0,
0,20181116003222,,0,
0,20181117075106,,0,
0,20181118012730,,0,
0,20181118200016,,0,
0,20181119203925,,0,
0,20181122061727,,0,
0,20181122122114,,0,
0,20181129125815,,0,
0,20181130001429,,0,
0,20181203053306,,0,
0,20181205173940,,0,
0,20181206071606,,0,
0,20181206113934,,0,
0,20181206132239,,0,
0,20181206144312,,0,
0,20181207001926,,0,
0,20181210094236,,0,
0,20181211103114,,0,
0,20181212111603,,0,
0,20181213134150,,0,
0,20181213230358,,0,
0,20181216130906,,0,
0,20181220034616,,0,
0,20181220142627,,0,
0,20181221025506,,0,
0,20181227145154,,0,
0,20181227220300,,0,
