ds,yhat
2014-02-28,-0.025903071148034765
2014-05-13,-0.08036070619203442
2014-09-14,-0.04187996519179867
2014-10-12,-0.0030811880000649466
2014-10-26,0.03184660804872536
2014-11-14,0.5966036522650454
2014-11-18,0.5055683956347646
2014-11-28,0.2983800144454587
2014-12-17,-0.021121410047097607
2014-12-18,0.032233954978293615
2014-12-22,-0.05218396855709036
2014-12-25,0.008068891906307163
2014-12-31,-0.02224757794305048
2015-01-24,-0.04492424818430009
2015-02-08,-0.037801754298851784
2015-03-25,-0.03372236043785333
2015-04-09,0.03672785013879281
2015-05-18,0.007080753283579662
2015-05-21,0.08022255699717334
2015-05-29,0.039572006645315266
2015-08-01,-0.06016015998744971
2015-08-09,-0.016156808533016244
2015-08-16,-0.042690616202426784
2015-09-18,-0.04059327845165009
2015-09-19,-0.04563854076867986
2015-09-24,0.11807788990884185
2015-10-24,-0.0309242338667578
2015-11-03,0.08722247412563026
2015-11-08,0.2930345682890183
2015-11-10,0.38333417717729795
2015-12-04,0.06218970372916508
2016-11-06,0.22980922518634778
2017-03-26,0.005565432174386348
2017-08-12,-0.01689089536912832
2017-09-04,-0.017265638307663207
2017-09-05,-0.05976006884291061
2017-09-07,0.04251364165681713
2017-09-08,-0.003716681156106745
2017-09-12,-0.049676671370926094
2017-10-15,-0.014827915091117333
2017-10-21,-0.06894852370590758
2017-11-11,0.502527917397457
2017-11-20,0.48929977269976016
2017-12-04,0.05809910610594597
2017-12-07,0.021231851151685178
2017-12-17,-0.0034188248846660566
2018-01-07,-0.04189999249322538
2018-02-03,-0.04933257464967672
2018-02-12,0.008939503305367524
2018-02-13,-0.042391920422570784
2018-03-10,-0.016811954174999658
2018-03-14,-0.010043108234906395
2018-03-28,0.02477015343529254
2018-04-14,-0.05387828806692246
2018-05-31,0.12851915420212134
2018-06-22,0.5301191058130006
2018-06-25,0.691534600013997
2018-07-09,0.19909411383627662
2018-08-21,-0.05850189517105388
2018-09-04,-0.06288479714572136
2018-09-16,-0.03790383080315417
2018-10-09,-0.03363310879666433
2018-10-15,0.008423588913226907
2018-10-25,0.07782388781968642
2018-11-03,0.1275144457950872
2018-11-07,0.2532418309008279
2018-11-14,0.5953687412432641
2018-11-16,0.6092519121418255
2018-11-18,0.5529751053213299
2018-12-06,0.046745238307734055
2018-12-12,-0.010115403972835176
2018-12-19,-0.03480342004470942
2018-12-26,-0.031432535692965086
2019-01-20,-0.04458291124271084
2019-02-03,-0.03829068181182413
2019-03-19,-0.06712319931569824
2019-05-19,0.018585896256973933
2019-05-27,0.05396683030201942
2019-07-19,-0.07138428024359444
2019-08-16,-0.020406588734391495
2019-09-23,0.06867993382464546
2019-09-26,0.1687969512761896
2019-10-09,-0.008614475643926298
2019-11-06,0.19841612413658483
2019-11-25,0.39138027535679065
2019-12-26,0.0365120501375991
2019-12-29,0.00862547256455503
2020-02-15,-0.017651235948267216
2020-03-02,-0.01135603448521253
2020-03-21,-0.042336561586108865
2020-04-01,0.060274569464489614
2020-05-01,-0.021250309066665987
2020-05-03,-0.015843884546292222
2020-05-08,0.0017473492307684066
2020-05-30,0.06559696013869162
2020-06-03,0.09239621022756714
2020-06-24,-0.01956467677271883
2020-06-25,0.7114109188009353
2020-06-28,-0.007362516457892668
2020-07-02,0.019717545789445373
2020-09-01,-0.06033074286774918
2020-09-07,0.013546187674229562
2020-10-16,-0.014975403568802795
2020-11-21,0.928573966185458
2021-01-02,-0.019610756021825944
2021-01-03,-0.023572579422606155
2021-01-18,-0.013185599005363619
2021-02-02,-0.0599277088910664
2021-02-04,0.023700138487800712
2021-02-15,0.003018937402577776
2021-02-19,-0.020139827987747633
2021-03-08,0.0013119440829664208
2021-03-19,-0.023325309209317413
2021-03-24,-0.017600374377948536
2021-04-01,0.13166252846602408
2021-04-13,-0.06806443909604869
2021-05-06,0.05920039372173953
2021-05-23,0.05133327069421512
2021-05-26,0.035799790599245186
2021-07-14,0.026973309124123282
2021-07-24,0.005280735450764754
2021-08-30,-0.0011194073766473828
2021-09-02,0.0334451884852085
2021-09-05,-0.012353366213347684
2021-09-11,-0.002740537216020987
2021-10-03,0.04187516301913773
2021-10-07,0.061184190306033726
2021-10-10,0.01757704502527048
2021-10-18,-0.026539011963898004
2021-10-19,-0.08331343856323525
2021-10-25,0.054422400404549
2021-10-28,0.16499377606588259
2021-11-18,0.7078001581704536
2021-11-22,0.9351253661120073
2021-12-01,0.18490171821594392
2021-12-15,0.020575158424971342
2021-12-27,0.020588730393372428
2022-01-06,0.027096883532640996
2022-01-08,-0.025039012623662114
2022-01-15,-0.00012862764153433182
2022-01-17,0.0021432443106712204
2022-01-24,0.006463039022479758
2022-02-03,0.029852886574376444
2022-02-15,-0.039595266554081326
2022-02-18,-0.016291597825735367
2022-03-03,0.03504723598889878
2022-03-04,-0.01997259605575051
2022-03-08,-0.04524854064784879
2022-03-09,-0.013705926722204297
2022-03-19,-0.03120933815592271
2022-04-27,-0.0252528085557214
2022-04-29,-0.017770435107517003
2022-05-01,-0.022796241048126428
2022-05-09,0.016186761297121793
2022-05-13,-0.010669976028111275
2022-05-19,0.09077191652853986
2022-05-22,0.05465792048581017
2022-05-23,0.07147215898747128
2022-06-02,0.16569889562106116
2022-06-29,-0.029625268894851273
2022-08-09,-0.02032298300885721
2022-08-18,0.03578410142171326
2022-08-28,-0.001235715131695042
2022-09-06,-0.035905257808560256
2022-09-08,0.06522386826109587
2022-09-16,-0.015619811308486997
2022-09-18,-0.01936785063989177
2022-09-20,-0.02735528735874436
2022-09-27,0.10019555738369032
