y,snapshot,event,sitewide,discount
0,20150929045341,,0,
0,20151006214922,,0,
0,20151009025548,,0,
0,20151019140353,,0,
0,20151020172720,,0,
0,20151022171141,,0,
0,20151026233926,,0,
0,20151104085900,,0,
0,20151108133519,,0,
0,20151110064711,,0,
0,20151114235242,,0,
0,20151118154335,,0,
0,20151126074055,,0,
0,20151127142707,,0,
0,20151128162335,,0,
0,20151219073845,,0,
0,20151220140144,,0,
0,20160212025257,,0,
0,20160506151506,,0,
0,20160922162504,,0,
0,20161012024400,,0,
0,20170119115158,,0,
0,20170123134226,,0,
0,20170207052911,,0,
0,20170222195247,,0,
0,20170305080242,,0,
0,20170311234238,,0,
0,20170416143825,,0,
0,20170430141928,,0,
0,20170501064944,,0,
0,20170502232131,,0,
0,20170506173932,,0,
0,20170507133202,,0,
0,20170507174841,,0,
0,20170508093231,,0,
0,20170510073425,,0,
0,20170511230001,,0,
0,20170512224717,,0,
0,20170513035847,,0,
0,20170514164033,,0,
0,20170515095007,,0,
0,20170517012502,,0,
0,20170518200214,,0,
0,20170520000657,,0,
0,20170520044548,,0,
0,20170522000232,,0,
0,20170523092600,,0,
0,20170525093826,,0,
0,20170527085124,,0,
0,20170527120249,,0,
0,20170530092128,,0,
0,20170602154003,,0,
0,20170602154102,,0,
0,20170602164841,,0,
0,20170602210036,,0,
0,20170603142749,,0,
0,20170604143136,,0,
0,20170605120044,,0,
0,20170608022653,,0,
0,20170608221742,,0,
0,20170611141909,,0,
0,20170612145644,,0,
0,20170613113106,,0,
0,20170614115020,,0,
0,20170616163118,,0,
0,20170617214116,,0,
0,20170619140336,,0,
0,20170621015123,,0,
0,20170622204259,,0,
0,20170623132650,,0,
0,20170626122455,,0,
0,20170626212010,,0,
0,20170627121304,,0,
0,20170629135142,,0,
0,20170630145955,,0,
0,20170701140744,,0,
1,20170703201927,,0,up to 50% off
1,20170705170838,,0,up to 50% off
1,20170706121124,,0,up to 50% off
1,20170706195149,,0,up to 50% off
1,20170707111833,Summer/Winter Sale,0,up to 50% off
1,20170707165214,Summer/Winter Sale,0,up to 50% off
1,20170708130727,Summer/Winter Sale,0,up to 50% off
1,20170708213356,Summer/Winter Sale,0,up to 50% off
1,20170709151039,Summer/Winter Sale,0,up to 50% off
0,20170710120617,,0,
0,20170711142035,,0,
0,20170712133008,,0,
0,20170713135413,,0,
0,20170713150342,,0,
0,20170714143823,,0,
0,20170715122323,,0,
0,20170716140916,,0,
0,20170718172224,,0,
0,20170719133652,,0,
0,20170720123333,,0,
0,20170721134610,,0,
0,20170722140301,,0,
0,20170723233107,,0,
0,20170724124513,,0,
0,20170725123539,,0,
0,20170726141928,,0,
0,20170728002738,,0,
0,20170728221909,,0,
0,20170729121524,,0,
0,20170801035829,,0,
0,20170801225015,,0,
0,20170802134827,,0,
0,20170803142856,,0,
0,20170804140713,,0,
0,20170805225540,,0,
0,20170806143151,,0,
0,20170807125613,,0,
0,20170808193730,,0,
0,20170809113443,,0,
0,20170810112636,,0,
0,20170811112555,,0,
0,20170812122536,,0,
0,20170813135819,,0,
0,20170814111249,,0,
0,20170815115252,,0,
0,20170816115420,,0,
0,20170817115945,,0,
0,20170817204408,,0,
0,20170818123218,,0,
0,20170819112847,,0,
0,20170820121216,,0,
0,20170821114701,,0,
0,20170822112305,,0,
0,20170823162002,,0,
0,20170823162011,,0,
0,20170823162036,,0,
0,20170823162046,,0,
0,20170824101855,,0,
0,20170825100616,,0,
0,20170825200348,,0,
0,20170826112708,,0,
0,20170827122640,,0,
0,20170829095510,,0,
0,20170902105026,,0,
0,20170903113716,,0,
0,20170904100916,,0,
0,20170905110903,,0,
0,20170906104109,,0,
0,20170908104547,,0,
0,20170909122045,,0,
0,20170910120855,,0,
0,20170911100952,,0,
0,20170911101138,,0,
0,20170913103235,,0,
0,20170914084324,,0,
0,20170914235929,,0,
0,20170915093830,,0,
0,20170916130756,,0,
0,20170917101546,,0,
0,20170918104727,,0,
0,20170919094520,,0,
0,20170920103341,,0,
0,20170921095927,,0,
0,20170922100152,,0,
0,20170923110415,,0,
0,20170924114630,,0,
0,20170925095612,,0,
0,20170926095610,,0,
0,20170927194713,,0,
0,20170928095417,,0,
0,20170930125211,,0,
0,20171001144802,,0,
0,20171001154837,,0,
0,20171002095719,,0,
0,20171003095638,,0,
0,20171004095234,,0,
