ds,yhat
2017-09-26,-0.005053600776656761
2017-09-27,-0.00015461546011587106
2017-09-28,-0.002040195067932128
2017-10-01,-0.007007605911111398
2017-10-02,-0.004108661081200209
2017-10-03,-0.009845960235957655
2018-04-09,0.0036209533745137105
2018-04-10,-0.00043713725758444833
2018-04-11,0.008942506149405527
2018-04-13,0.015369539271842071
2018-04-15,0.016295885475624095
2018-04-16,0.019294740510767815
2018-04-17,0.011840158410389484
2018-04-18,0.016530640571684563
2018-04-19,0.013690833925351087
2018-04-20,0.011143976192915397
2018-04-21,-0.0021400848468609074
2018-04-22,0.000573796401195769
2018-04-23,-0.0005766599708154655
2018-04-24,-0.010448978971885885
2018-04-25,-0.006147413059391106
2018-04-26,-0.00727463227262848
2018-04-28,-0.014307543842104883
2018-04-29,-0.005521011176060244
2018-04-30,-0.0004076923758700307
2018-05-02,0.004177504282238402
2018-05-03,0.005733917012402648
2018-05-04,0.007449279012412229
2018-05-06,0.0033864344090500306
2018-05-07,0.003930973043888203
2018-05-08,-0.005417889009836148
2018-05-09,-0.001669933637629139
2018-05-10,-0.004190219222023359
2018-05-11,-0.0049797128406838176
2018-05-13,-0.007877863616641636
2018-05-14,-0.003629350661784672
2018-05-15,-0.007642459176946122
2018-05-16,0.002441289874795191
2018-05-17,0.006481387115073792
2018-05-19,0.006192306706446474
2018-05-21,0.02066760982778724
2018-05-22,0.014648892314555413
2018-05-24,0.01877906523757931
2018-05-26,0.00469486324760396
2018-05-27,0.008222526010346407
2018-05-29,-0.0010950554648184322
2018-05-30,0.004111379427896588
2018-05-31,0.0038951877971834933
2018-06-02,-0.0014780151782224646
2018-06-03,0.007952141561637125
2018-06-04,0.013519036013942824
2018-06-05,0.009573422983210185
2018-06-07,0.019562960007823434
2018-06-10,0.014811395051551544
2018-06-12,0.0033729482297867493
2018-06-14,0.0014384519699157322
2018-06-16,-0.012910015345564494
2018-06-17,-0.007545630385066825
2018-06-19,-0.011100912071395488
2018-06-21,-0.0009420505777322794
2018-06-22,0.0022400361902573185
2018-06-24,0.00290973824936123
2018-06-25,0.005991301873443818
2018-06-27,0.004034646852023179
2018-06-29,0.0009719068623412789
2018-07-01,-0.0053004413896424445
2018-07-02,-0.0037201217279377637
2018-07-05,-0.0025807572369796793
2018-07-09,0.004520532117362537
2018-07-10,-0.00189062239795102
2018-07-13,0.002234848130177839
2018-07-15,-0.003970176694727215
2018-07-17,-0.01019535143469379
2018-07-19,-0.002899290112435565
2018-07-23,0.004498305337049048
2018-07-25,0.004762060468743075
2018-07-27,0.002900832549317822
2018-07-28,-0.00858419872444673
2018-07-29,-0.004038684217378933
2018-08-01,-0.00492246767568425
2018-08-03,-0.0013350268130813085
2018-08-05,0.0012067468175263512
2018-08-06,0.006087753018731771
2018-08-08,0.007309443806905264
2018-08-12,-0.006690411000973237
2018-08-14,-0.0181647968572479
2018-08-19,0.005750628131734686
2018-08-20,0.01904639626076745
2018-08-22,0.04131281094943669
2018-08-26,0.062137731282365445
2018-08-27,0.062433361966369616
2018-08-28,0.0504338388659636
2018-08-30,0.0406022482613319
2018-09-02,0.014047232956079741
2018-09-04,0.0005971696551283967
2018-09-05,0.005103717780254627
2018-09-06,0.0044523676341682965
2018-09-09,0.004302523259777032
2018-09-11,-0.0008178647512219377
2018-09-12,0.004051377763440132
2018-09-14,0.00047348822834133216
2018-09-16,-0.005829954205941696
2018-09-17,-0.0040359483595862194
2018-09-19,-0.00330635239245493
2018-09-22,-0.006378261312369542
2018-09-23,0.0018459265809072515
2018-09-24,0.005226925296728299
2018-09-25,-0.0015878064215709906
2018-09-29,-0.00935506604585285
2018-09-30,-0.003933689297673371
2018-10-01,-0.002025865368795442
2018-10-03,-0.0013908159533872113
2018-10-05,0.00270651744950961
2018-10-07,0.003122139940853457
2018-10-09,-0.0009192693485737032
2018-10-11,0.002049596544845691
2018-10-14,-0.006553665209577631
2018-10-15,-0.005081792505663839
2018-10-17,-0.003943733553122707
2018-10-20,-0.0017527075932844772
2018-10-22,0.015942838669531802
2018-10-24,0.020375259603493415
2018-10-25,0.02055893318975694
2018-10-27,0.008633532548706267
2018-10-28,0.012097704429249416
2018-10-30,0.00037968978223947274
2018-10-31,0.003450791708135327
2018-11-02,-0.00016536344491695394
2018-11-04,-0.0037262792961428827
2018-11-07,0.0007100831663273497
2018-11-08,0.001339503683792112
2018-11-11,0.00011048932441369303
2018-11-12,0.002321706787935262
2018-11-13,-0.004922879990959179
2018-11-15,0.000739560635730818
2018-11-18,-0.0006550946988423843
2018-11-19,0.0021622197186716074
2018-11-21,0.0019543507312112934
2018-11-24,-0.007472827490869353
2018-11-26,0.0012392086423059388
2018-11-28,0.001094347616669383
2018-11-29,0.001444557035692102
2018-12-02,0.0014206278650737807
2018-12-03,0.004102668387703401
2018-12-04,-0.003024267364760357
2018-12-06,0.0013649039312564615
2018-12-07,0.0009641437948840776
2018-12-09,-0.0038950513173116024
2018-12-10,-0.0017274718650964766
2018-12-11,-0.00822339970983784
2018-12-12,-0.0007406793823575321
2018-12-13,0.0008260200044108938
2018-12-16,0.0049093840233546005
2018-12-17,0.008278406915885331
2018-12-18,0.0011292398930431314
2018-12-20,0.003082340541394243
2018-12-22,-0.012601090047543725
2018-12-23,-0.009090027096951675
2018-12-26,-0.0063851936927595745
2018-12-27,-0.0014266682133330516
2018-12-28,0.007040168578157164
2018-12-29,0.007121196670607921
2019-01-01,0.03944055960485994
2019-01-02,0.052498082513659075
2019-01-03,0.0557469412899976
2019-01-04,0.0563311322412834
2019-01-07,0.03547663724257087
