ds,yhat
2016-01-24,0.06428483268134211
2016-01-25,0.029181632573993317
2016-01-27,0.00415994226773569
2016-01-28,0.010636000116030121
2016-01-29,0.03047390986126944
2016-01-30,-0.017091538296751266
2016-01-31,-0.0007060861022165467
2016-02-01,-0.04209551913414532
2016-02-02,-0.05100040726317531
2016-02-03,-0.041907830798132345
2016-02-05,0.05182349310943237
2016-02-07,0.09941031212504599
2016-02-08,0.08885163019825922
2016-02-10,0.11245934479633203
2016-02-11,0.13750515215209888
2016-02-12,0.16884719831214598
2016-02-14,0.13370095060835174
2016-02-17,0.021380263674571097
2016-02-18,0.02324880755829905
2016-02-20,0.004108327279922861
2016-02-22,-0.005366839893399937
2016-02-23,-0.011972762058763138
2016-02-24,-0.007916171374604082
2016-02-25,0.014621732039154789
2016-02-26,0.049294769787145636
2016-02-27,0.012227434299788505
2016-02-28,0.03238877371132851
2016-02-29,-0.013263536636420836
2016-03-01,-0.03452880950662599
2016-03-02,-0.04468730718818589
2016-03-03,-0.032150395172020715
2016-03-07,-0.016008107943112436
2016-03-08,-0.007477448930428217
2016-03-09,0.013950972335806057
2016-03-10,0.05562358605077824
2016-03-11,0.11017195170084303
2016-03-12,0.09222218895357158
2016-03-13,0.12892592445046255
2016-03-14,0.09532419289577601
2016-03-15,0.07985449960475874
2016-03-16,0.06787736180792095
2016-03-17,0.0702393332493374
2016-03-18,0.08370066971457706
2016-03-20,0.03137846567848812
2016-03-21,-0.025529454499250804
2016-03-23,-0.06657058609770994
2016-03-24,-0.054848888643192574
2016-03-25,-0.023353769427802425
2016-03-26,-0.055797090906256216
2016-03-29,-0.05581600805938066
2016-04-01,0.021230071985424804
2016-04-03,0.023281849012787813
2016-04-04,-0.011223131967254631
2016-04-05,-0.021887517980614984
2016-04-07,-0.006653960368180013
2016-04-08,0.024426766558422214
2016-04-09,-0.01334177839833781
2016-04-10,0.009135705391300158
2016-04-11,-0.03187564231891759
2016-04-12,-0.04754220479861877
2016-04-13,-0.05292978707901639
2016-04-19,-0.07696929262546105
2016-04-20,-0.07850741449604134
2016-04-21,-0.05823714643993941
2016-04-22,-0.020643977126943977
2016-04-25,-0.03660195053545932
2016-04-26,-0.03224187878697547
2016-04-28,0.02339312405688172
2016-04-30,0.061524235682650925
2016-05-03,0.07301779478699622
2016-05-04,0.07150063062842424
2016-05-06,0.10375899715501272
2016-05-08,0.05508460342972255
2016-05-10,-0.03985740469241617
2016-05-13,-0.034393829718537695
2016-05-16,-0.07475959704409987
2016-05-18,-0.06545512501228966
2016-05-19,-0.03505774530874513
2016-05-21,-0.01861102724527181
2016-05-23,-0.024175917199624163
2016-05-24,-0.03669918166937605
2016-05-26,-0.02276235747715235
2016-05-27,0.010873196806271348
2016-05-29,0.009862795966565675
2016-06-01,-0.015081182378612553
2016-06-05,0.0366062044888964
2016-06-07,-0.032866377891455044
2016-06-08,-0.04810595771219631
2016-06-10,-0.02116149694444523
2016-06-11,-0.06315351945724272
2016-06-14,-0.07405547295279037
2016-06-15,-0.06122600574636288
2016-06-16,-0.02587822767577255
2016-06-17,0.0247144241770134
2016-06-19,0.04184452127035158
2016-06-22,-0.011106322440016674
2016-06-27,-0.06776623099633886
2016-06-28,-0.08374007089324217
2016-06-29,-0.08385430155571298
2016-06-30,-0.05883835188468041
2016-07-01,-0.014790538516035744
2016-07-02,-0.03656347580840814
2016-07-03,0.0027887219533267466
2016-07-04,-0.02250193591810301
2016-07-05,-0.02521588275932799
2016-07-07,-0.0015701856044672436
2016-07-09,-0.009252564579642956
2016-07-11,-0.030376008878654884
2016-07-12,-0.04491591455699236
2016-07-14,-0.025473505352324486
2016-07-15,0.012832929270955147
2016-07-17,0.01619962279037209
2016-07-18,-0.016469492159093685
2016-07-20,-0.029045514503421258
2016-07-21,-0.015284182980933684
2016-07-22,0.010615746982027625
2016-07-24,-0.01683687168262088
2016-07-27,-0.08091639123577875
2016-07-28,-0.05862877932204161
2016-07-29,-0.01702564604321552
2016-07-31,-0.0007130401904747001
2016-08-02,-0.023770232476713893
2016-08-05,0.04231143779270475
2016-08-07,0.02513666879473024
2016-08-08,-0.019174950088330634
2016-08-10,-0.04464655902559923
2016-08-11,-0.028797793554308452
2016-08-15,-0.02233228700248356
2016-08-16,-0.025527754113482404
2016-08-17,-0.019094638349157957
2016-08-19,0.04341776838224547
2016-08-22,-0.00011318113029518736
2016-08-24,-0.01311395279455347
2016-08-27,0.012222141005634256
2016-08-28,0.04147760527511125
2016-08-31,-0.01183748692974565
2016-09-03,-0.02669638457273322
2016-09-06,-0.0821426628609497
2016-09-08,-0.0587114199753659
2016-09-10,-0.021035267584989917
2016-09-13,0.05040713965699414
2016-09-15,0.11860646313623335
2016-09-17,0.13338317860445056
2016-09-18,0.1522389643798188
2016-09-20,0.0664696093815952
2016-09-21,0.04159012119168165
2016-09-23,0.05455644533957943
2016-09-24,0.010174191265004996
2016-09-25,0.035206645058750194
2016-09-28,0.02671157966839188
2016-09-29,0.06582047143858571
2016-10-01,0.09562214409477866
2016-10-02,0.12653251344193978
2016-10-05,0.03965228859405172
2016-10-07,0.04198993283401248
2016-10-10,-0.05614619288784875
2016-10-12,-0.06652751580970248
2016-10-15,-0.0038952844631842997
2016-10-17,0.012922942896621818
2016-10-18,0.007991544163661827
2016-10-19,0.0076136404254355935
2016-10-20,0.022058026778845677
2016-10-21,0.04793894717026554
2016-10-22,0.004310696746382555
2016-10-24,-0.019107942172141016
2016-10-26,-0.02522203506626451
2016-11-01,0.05598059654143269
2016-11-02,0.056497856273283485
